id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
238,52,4,28,1,1
239,168,2,28,0,1
240,15,3,28,0,1
241,162,3,29,0,1
242,236,3,29,1,1
243,139,2,29,0,1
244,122,4,29,0,1
245,42,4,29,0,1
246,8,4,29,1,1
247,208,2,29,0,1
248,218,4,29,0,1
249,83,1,30,1,1
250,33,3,30,1,1
251,105,3,30,1,1
252,230,3,30,0,1
253,233,2,30,0,1
254,183,3,30,1,1
255,264,4,30,1,1
256,265,1,31,1,1
257,32,1,31,0,1
258,181,4,31,0,1
259,134,2,31,0,1
260,19,2,31,1,1
261,247,4,31,1,1
262,137,4,31,1,1
263,211,4,31,0,1
264,17,1,31,0,1
265,72,1,31,0,1
266,176,2,31,0,1
267,38,3,32,1,1
268,179,3,32,1,1
269,108,4,32,1,1
270,213,2,32,1,1
271,181,2,32,1,1
272,105,4,32,1,1
273,83,2,32,1,1
274,93,3,32,0,1
275,250,4,32,1,1
276,128,3,33,0,1
277,124,2,33,1,1
278,127,3,33,0,1
279,262,1,33,0,1
280,61,4,33,1,1
281,243,2,33,0,1
282,6,2,34,1,1
283,96,4,34,1,1
284,213,2,34,0,1
285,95,2,34,1,1
286,171,1,34,0,1
287,125,3,34,1,1
288,3,1,34,1,1
289,164,1,34,0,1
290,273,3,34,0,1
291,182,2,35,0,1
292,96,2,35,0,1
293,138,3,35,0,1
294,195,4,35,1,1
295,246,2,35,0,1
296,16,4,35,1,1
297,27,4,35,0,1
298,178,1,35,1,1
299,208,4,35,0,1
300,268,3,35,1,1
