id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
262,173,4,19,1,1
263,234,2,19,0,1
264,161,3,19,0,1
265,267,4,19,1,1
266,35,3,19,0,1
267,78,4,19,1,1
268,126,3,19,0,1
269,266,2,19,0,1
270,60,1,19,1,1
271,48,3,19,1,1
272,175,1,19,0,1
273,85,1,19,0,1
274,204,4,19,0,1
275,274,1,19,1,1
276,262,3,19,0,1
277,193,2,20,0,1
278,14,3,20,1,1
279,160,3,20,1,1
280,276,2,20,1,1
281,101,1,20,0,1
282,154,4,20,1,1
283,255,2,20,1,1
284,71,3,20,1,1
285,227,4,20,1,1
286,48,2,20,0,1
287,238,4,20,1,1
288,76,4,20,0,1
289,228,4,20,0,1
290,216,3,20,0,1
291,51,3,20,0,1
292,260,2,20,0,1
293,67,4,20,1,1
294,218,3,21,1,1
295,227,4,21,0,1
296,139,4,21,0,1
297,254,4,21,0,1
298,28,4,21,0,1
299,38,2,21,0,1
300,236,4,21,0,1
301,6,2,21,1,1
302,199,1,21,1,1
303,222,2,21,1,1
304,32,1,21,0,1
305,132,4,21,0,1
306,94,2,21,0,1
307,207,3,21,1,1
308,76,4,21,1,1
309,219,3,21,1,1
310,46,3,21,0,1
311,228,1,21,0,1
312,260,2,22,0,1
313,54,4,22,1,1
314,14,1,22,1,1
315,152,1,22,0,1
316,3,2,22,0,1
317,228,4,22,0,1
318,249,2,22,1,1
319,193,3,22,1,1
320,67,1,22,1,1
321,160,1,22,1,1
322,254,2,22,0,1
323,241,1,22,0,1
324,163,4,22,0,1
325,212,4,22,1,1
326,223,1,22,0,1
327,149,3,22,0,1
328,1,1,22,0,1
329,272,2,22,1,1
330,114,3,22,1,1
331,121,4,23,0,1
332,245,3,23,1,1
333,19,2,23,1,1
334,95,4,23,1,1
335,49,4,23,0,1
336,68,3,23,1,1
337,200,4,23,1,1
338,79,2,23,0,1
339,65,2,23,0,1
340,38,3,23,0,1
341,60,1,23,1,1
342,220,2,23,0,1
343,102,1,23,0,1
344,178,4,23,0,1
345,263,3,24,0,1
346,119,3,24,1,1
347,169,4,24,0,1
348,269,4,24,1,1
349,101,3,24,0,1
350,183,1,24,0,1
351,87,1,24,0,1
352,242,3,24,0,1
353,81,4,24,1,1
354,272,4,24,1,1
355,245,4,24,0,1
356,139,4,25,1,1
357,58,2,25,0,1
358,8,2,25,1,1
359,48,4,25,0,1
360,84,1,25,1,1
361,265,4,25,0,1
362,215,4,25,1,1
363,189,2,26,0,1
364,235,2,26,0,1
365,117,3,26,0,1
366,195,3,26,1,1
367,133,4,26,0,1
368,226,3,26,1,1
369,120,1,26,0,1
370,279,3,26,0,1
371,3,1,26,1,1
372,270,4,26,0,1
373,75,3,26,0,1
374,10,3,26,0,1
375,41,1,26,1,1
376,129,3,26,1,1
377,237,3,26,0,1
378,76,2,26,0,1
379,208,1,26,1,1
380,48,4,27,0,1
381,205,4,27,1,1
382,69,3,27,0,1
383,23,3,27,0,1
384,236,4,27,1,1
385,189,2,27,1,1
386,263,4,27,0,1
387,269,3,27,1,1
388,146,2,27,1,1
389,246,2,27,1,1
390,129,4,27,1,1
391,250,2,28,1,1
392,7,1,28,0,1
393,36,4,28,0,1
394,206,3,28,0,1
395,108,4,28,0,1
396,109,1,28,0,1
397,165,4,28,1,1
398,279,2,28,0,1
399,106,3,28,1,1
400,16,1,28,1,1
401,187,3,28,1,1
402,140,3,28,0,1
403,21,2,28,1,1
404,114,1,29,0,1
405,121,3,29,0,1
406,184,1,29,1,1
407,61,4,29,1,1
408,23,3,29,0,1
409,129,3,29,1,1
410,200,3,29,0,1
411,168,3,29,1,1
412,245,4,29,0,1
413,69,1,29,1,1
414,60,2,29,1,1
415,67,4,30,1,1
416,227,2,30,0,1
417,196,4,30,1,1
418,244,1,30,0,1
419,197,3,30,1,1
420,182,4,30,1,1
421,121,1,30,0,1
422,154,2,30,0,1
423,278,1,31,1,1
424,268,1,31,1,1
425,94,3,31,1,1
426,44,4,31,1,1
427,116,2,31,0,1
428,153,1,31,0,1
429,9,4,31,0,1
430,237,2,31,0,1
431,244,4,31,0,1
432,135,2,31,0,1
433,57,3,31,1,1
434,195,1,31,1,1
435,188,3,31,1,1
436,124,2,31,1,1
437,48,2,32,1,1
438,222,4,32,0,1
439,248,4,32,0,1
440,40,2,32,1,1
441,260,3,32,0,1
442,1,2,32,0,1
443,121,3,32,1,1
444,4,4,32,0,1
445,64,3,32,1,1
446,192,1,32,0,1
447,188,4,32,1,1
448,72,3,32,0,1
449,88,1,32,1,1
450,25,1,32,1,1
451,12,2,32,0,1
452,202,2,32,0,1
453,86,3,32,0,1
454,138,2,32,1,1
455,250,4,32,1,1
456,175,4,32,0,1
457,124,2,32,1,1
458,169,3,32,1,1
459,172,1,32,1,1
460,65,3,33,0,1
461,225,2,33,1,1
462,140,3,33,0,1
463,121,2,33,1,1
464,196,3,33,1,1
465,153,2,33,0,1
466,70,2,33,0,1
467,21,1,33,0,1
468,161,3,33,1,1
469,183,4,33,0,1
470,159,4,33,1,1
471,144,3,33,0,1
472,127,1,33,0,1
473,87,3,33,1,1
474,115,1,33,1,1
475,215,2,34,1,1
476,279,4,34,1,1
477,74,2,34,0,1
478,220,4,34,0,1
479,38,2,34,1,1
480,10,3,34,0,1
481,125,3,34,1,1
482,154,1,34,0,1
483,63,2,34,1,1
484,40,4,34,1,1
485,183,1,34,0,1
486,96,2,34,0,1
487,137,1,34,1,1
488,195,1,35,0,1
489,167,2,35,0,1
490,141,4,35,0,1
491,216,3,35,1,1
492,190,4,35,0,1
493,88,2,35,0,1
494,229,2,35,1,1
495,181,4,35,0,1
496,160,1,35,0,1
497,6,1,35,0,1
498,226,3,35,0,1
499,31,4,35,1,1
500,270,1,35,1,1
