id_request,id_bus_stop,No_person,id_train,is_last,id_train_station
182,184,3,16,0,1
183,276,3,16,1,1
184,1,1,16,0,1
185,40,4,17,0,1
186,241,2,17,0,1
187,77,3,17,1,1
188,148,2,17,1,1
189,145,1,17,1,1
190,157,3,17,1,1
191,92,3,17,1,1
192,113,1,17,1,1
193,117,1,18,0,1
194,275,4,18,1,1
195,17,1,18,0,1
196,110,2,18,0,1
197,219,4,18,0,1
198,164,4,18,1,1
199,85,3,18,1,1
200,247,4,18,1,1
201,26,3,18,0,1
202,87,3,18,1,1
203,240,3,18,1,1
204,177,4,18,0,1
205,184,3,18,0,1
206,127,2,18,1,1
207,38,3,18,1,1
208,252,2,18,0,1
209,248,1,19,0,1
210,123,2,19,0,1
211,233,3,19,1,1
212,91,2,19,0,1
213,102,2,19,1,1
214,219,4,19,1,1
215,28,3,19,0,1
216,260,2,19,1,1
217,1,1,19,1,1
218,81,2,19,1,1
219,14,2,19,1,1
220,124,3,20,0,1
221,221,3,20,0,1
222,254,4,20,0,1
223,148,4,20,0,1
224,222,1,20,0,1
225,155,4,20,0,1
226,206,1,20,1,1
227,3,4,20,0,1
228,130,3,20,1,1
229,68,1,20,1,1
230,84,1,20,0,1
231,271,2,21,0,1
232,59,4,21,0,1
233,145,1,21,1,1
234,63,2,21,0,1
235,157,1,21,1,1
236,275,1,21,0,1
237,37,1,21,0,1
238,268,3,22,1,1
239,35,1,22,1,1
240,52,3,22,1,1
241,180,1,22,0,1
242,36,3,22,0,1
243,23,2,22,1,1
244,181,2,22,1,1
245,8,4,22,0,1
246,280,4,22,0,1
247,147,4,22,0,1
248,101,1,22,1,1
249,198,3,23,0,1
250,265,1,23,0,1
251,107,1,23,0,1
252,192,1,23,0,1
253,167,2,23,0,1
254,214,1,23,0,1
255,163,2,23,0,1
256,103,1,23,0,1
257,232,2,23,1,1
258,62,2,23,0,1
259,216,3,23,1,1
260,269,4,23,0,1
261,76,2,23,0,1
262,190,4,23,1,1
263,187,3,24,1,1
264,116,4,24,0,1
265,139,1,24,0,1
266,263,1,24,0,1
267,264,3,24,1,1
268,202,3,24,1,1
269,106,1,24,1,1
270,11,1,24,0,1
271,159,3,24,1,1
272,154,4,24,1,1
273,96,4,24,0,1
274,237,1,24,1,1
275,168,3,24,0,1
276,167,4,24,1,1
277,83,2,25,1,1
278,21,1,25,1,1
279,82,1,25,0,1
280,66,3,25,1,1
281,96,1,25,0,1
282,234,2,25,1,1
283,44,3,25,1,1
284,274,4,25,1,1
285,139,1,25,0,1
286,164,1,25,0,1
287,46,3,26,0,1
288,178,1,26,1,1
289,235,4,26,1,1
290,217,1,26,0,1
291,74,3,26,1,1
292,87,4,26,0,1
293,51,4,26,0,1
294,123,2,26,0,1
295,89,4,26,1,1
296,76,4,26,1,1
297,261,4,27,1,1
298,112,1,27,0,1
299,106,3,27,0,1
300,165,4,27,0,1
301,19,1,27,0,1
302,57,3,27,1,1
303,199,2,27,0,1
304,158,3,27,0,1
305,57,2,28,1,1
306,236,1,28,0,1
307,118,2,28,1,1
308,151,4,28,1,1
309,146,2,28,1,1
310,51,2,28,0,1
311,23,4,28,1,1
312,127,4,28,1,1
313,9,1,28,1,1
314,278,4,28,0,1
315,277,4,28,1,1
316,172,2,28,0,1
317,10,3,28,1,1
318,190,2,28,1,1
319,48,4,29,0,1
320,166,2,29,1,1
321,170,1,29,0,1
322,214,3,29,1,1
323,16,2,29,0,1
324,236,3,29,1,1
325,106,4,29,1,1
326,110,2,29,1,1
327,89,1,29,0,1
328,151,4,29,0,1
329,83,2,30,1,1
330,103,3,30,1,1
331,98,1,30,0,1
332,175,1,30,0,1
333,184,1,30,1,1
334,273,4,30,1,1
335,259,2,30,0,1
336,96,2,30,1,1
337,53,3,30,1,1
338,250,4,30,1,1
339,78,4,30,0,1
340,149,2,30,0,1
341,247,1,30,0,1
342,25,3,30,1,1
343,73,1,31,0,1
344,120,2,31,1,1
345,161,3,31,0,1
346,250,3,31,0,1
347,61,2,31,1,1
348,266,4,31,1,1
349,119,1,31,1,1
350,215,3,31,0,1
351,143,1,31,0,1
352,93,2,32,0,1
353,121,4,32,1,1
354,200,2,32,1,1
355,254,1,32,1,1
356,246,3,32,1,1
357,38,2,32,1,1
358,33,1,32,1,1
359,244,3,32,0,1
360,178,2,32,0,1
361,11,1,32,1,1
362,137,1,32,1,1
363,241,1,32,0,1
364,104,1,32,0,1
365,78,2,32,0,1
366,63,4,32,0,1
367,57,3,33,0,1
368,107,1,33,1,1
369,166,2,33,0,1
370,75,3,33,0,1
371,172,3,33,1,1
372,222,3,33,0,1
373,29,4,33,0,1
374,200,2,33,0,1
375,177,3,33,0,1
376,129,1,33,0,1
377,262,1,34,1,1
378,27,2,34,0,1
379,167,4,34,1,1
380,65,2,34,1,1
381,9,4,34,1,1
382,160,3,34,1,1
383,231,2,34,1,1
384,153,4,34,1,1
385,229,4,34,0,1
386,56,4,34,1,1
387,168,2,34,0,1
388,47,2,34,0,1
389,78,4,34,0,1
390,5,3,34,0,1
391,187,2,34,0,1
392,253,4,34,1,1
393,210,2,35,0,1
394,212,4,35,1,1
395,151,2,35,1,1
396,79,3,35,1,1
397,68,4,35,0,1
398,277,2,35,0,1
399,264,2,35,0,1
400,63,1,35,1,1
